match_id,inning,batter,bowler,batsman_runs,extra_runs,total_runs,batting_team,bowling_team,dismissal_kind,is_wicket
1136592,2,JC Buttler,Avesh Khan,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,Avesh Khan,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,JC Buttler,Avesh Khan,6,0,6,Rajasthan Royals,Delhi Capitals,,0
1136592,2,JC Buttler,Avesh Khan,0,0,0,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,A Mishra,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,JC Buttler,A Mishra,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,A Mishra,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,JC Buttler,A Mishra,0,0,0,Rajasthan Royals,Delhi Capitals,stumped,1
1136592,2,SV Samson,A Mishra,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,A Mishra,0,0,0,Rajasthan Royals,Delhi Capitals,,0
1136592,2,SV Samson,LE Plunkett,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,LE Plunkett,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,SV Samson,LE Plunkett,0,0,0,Rajasthan Royals,Delhi Capitals,,0
1136592,2,SV Samson,LE Plunkett,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,LE Plunkett,0,0,0,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,LE Plunkett,6,0,6,Rajasthan Royals,Delhi Capitals,,0
1136592,2,SV Samson,TA Boult,0,0,0,Rajasthan Royals,Delhi Capitals,caught,1
1136592,2,DJM Short,TA Boult,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,BA Stokes,TA Boult,0,1,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,BA Stokes,TA Boult,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,TA Boult,4,0,4,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,TA Boult,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,BA Stokes,TA Boult,0,0,0,Rajasthan Royals,Delhi Capitals,caught,1
1136592,2,DJM Short,GJ Maxwell,6,0,6,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,GJ Maxwell,6,0,6,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,GJ Maxwell,6,0,6,Rajasthan Royals,Delhi Capitals,,0
1136592,2,DJM Short,GJ Maxwell,0,0,0,Rajasthan Royals,Delhi Capitals,caught,1
1136592,2,RA Tripathi,GJ Maxwell,2,0,2,Rajasthan Royals,Delhi Capitals,,0
1136592,2,RA Tripathi,GJ Maxwell,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,RA Tripathi,LE Plunkett,0,0,0,Rajasthan Royals,Delhi Capitals,,0
1136592,2,RA Tripathi,LE Plunkett,4,0,4,Rajasthan Royals,Delhi Capitals,,0
1136592,2,RA Tripathi,LE Plunkett,0,0,0,Rajasthan Royals,Delhi Capitals,,0
1136592,2,RA Tripathi,LE Plunkett,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,K Gowtham,LE Plunkett,4,0,4,Rajasthan Royals,Delhi Capitals,,0
1136592,2,K Gowtham,LE Plunkett,6,0,6,Rajasthan Royals,Delhi Capitals,,0
1136592,2,RA Tripathi,TA Boult,0,1,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,RA Tripathi,TA Boult,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,K Gowtham,TA Boult,2,0,2,Rajasthan Royals,Delhi Capitals,,0
1136592,2,K Gowtham,TA Boult,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136592,2,RA Tripathi,TA Boult,0,0,0,Rajasthan Royals,Delhi Capitals,run out,1
1136592,2,K Gowtham,TA Boult,4,0,4,Rajasthan Royals,Delhi Capitals,,0
1136592,2,K Gowtham,TA Boult,1,0,1,Rajasthan Royals,Delhi Capitals,,0
1136593,1,SR Watson,MG Johnson,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,MG Johnson,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,MG Johnson,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,MG Johnson,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,PP Chawla,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,PP Chawla,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Shivam Mavi,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Shivam Mavi,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,Shivam Mavi,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Shivam Mavi,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,SP Narine,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,MG Johnson,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,MG Johnson,6,0,6,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,MG Johnson,6,0,6,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,F du Plessis,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,bowled,1
1136593,1,SK Raina,PP Chawla,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,PP Chawla,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,PP Chawla,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,AD Russell,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,AD Russell,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,AD Russell,0,1,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,AD Russell,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,AD Russell,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,AD Russell,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,AD Russell,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Kuldeep Yadav,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Shivam Mavi,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,Kuldeep Yadav,6,0,6,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SR Watson,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,caught,1
1136593,1,AT Rayudu,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,SP Narine,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,2,0,2,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,SK Raina,Kuldeep Yadav,0,0,0,Chennai Super Kings,Kolkata Knight Riders,caught,1
1136593,1,MS Dhoni,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,MG Johnson,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,MG Johnson,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,MG Johnson,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,PP Chawla,2,0,2,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,PP Chawla,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,PP Chawla,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,AT Rayudu,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,bowled,1
1136593,1,RA Jadeja,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Shivam Mavi,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,Shivam Mavi,0,1,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Shivam Mavi,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Shivam Mavi,6,0,6,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Shivam Mavi,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,MG Johnson,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,MG Johnson,6,0,6,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,MG Johnson,2,0,2,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,MG Johnson,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,MG Johnson,6,0,6,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,MG Johnson,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,Kuldeep Yadav,0,1,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Kuldeep Yadav,6,0,6,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,Kuldeep Yadav,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,SP Narine,0,0,0,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,SP Narine,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,MS Dhoni,PP Chawla,1,0,1,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,PP Chawla,2,0,2,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,PP Chawla,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,PP Chawla,0,4,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,1,RA Jadeja,PP Chawla,0,0,0,Chennai Super Kings,Kolkata Knight Riders,caught,1
1136593,1,MS Dhoni,PP Chawla,4,0,4,Chennai Super Kings,Kolkata Knight Riders,,0
1136593,2,CA Lynn,L Ngidi,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,CA Lynn,L Ngidi,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,CA Lynn,L Ngidi,6,0,6,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,CA Lynn,L Ngidi,6,0,6,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,CA Lynn,L Ngidi,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,CA Lynn,L Ngidi,0,0,0,Kolkata Knight Riders,Chennai Super Kings,caught,1
1136593,2,SP Narine,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,KM Asif,6,0,6,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,L Ngidi,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,L Ngidi,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,L Ngidi,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,L Ngidi,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,L Ngidi,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,L Ngidi,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,SR Watson,0,1,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,SR Watson,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,SR Watson,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,SR Watson,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,SR Watson,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,SR Watson,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,SR Watson,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,KM Asif,0,1,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RV Uthappa,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,caught,1
1136593,2,SP Narine,KM Asif,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,SR Watson,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,SR Watson,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,SR Watson,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,SR Watson,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,SR Watson,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,SR Watson,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,RA Jadeja,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,RA Jadeja,6,0,6,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,RA Jadeja,2,0,2,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,SP Narine,RA Jadeja,0,0,0,Kolkata Knight Riders,Chennai Super Kings,caught,1
1136593,2,RK Singh,RA Jadeja,2,0,2,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,0,5,5,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,RA Jadeja,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,Harbhajan Singh,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,Harbhajan Singh,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,0,1,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,RA Jadeja,2,0,2,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,RA Jadeja,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,Harbhajan Singh,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,RK Singh,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,bowled,1
1136593,2,KD Karthik,Harbhajan Singh,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,Harbhajan Singh,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,DJ Bravo,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,DJ Bravo,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,DJ Bravo,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,DJ Bravo,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,DJ Bravo,0,1,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,DJ Bravo,0,1,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,DJ Bravo,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,KV Sharma,2,0,2,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,KV Sharma,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,KV Sharma,2,0,2,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,KV Sharma,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,KV Sharma,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,KV Sharma,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,KM Asif,6,0,6,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,KM Asif,0,0,0,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,KM Asif,2,0,2,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,KM Asif,6,0,6,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,KM Asif,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,KM Asif,6,0,6,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,RA Jadeja,2,0,2,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,RA Jadeja,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,RA Jadeja,2,0,2,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,RA Jadeja,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,RA Jadeja,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,L Ngidi,4,0,4,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,L Ngidi,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,L Ngidi,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,KD Karthik,L Ngidi,1,0,1,Kolkata Knight Riders,Chennai Super Kings,,0
1136593,2,Shubman Gill,L Ngidi,0,1,1,Kolkata Knight Riders,Chennai Super Kings,,0
